"Prediction","Reference","Freq"
"0.695","0.535",0
"0.7","0.535",0
"0.705","0.535",0
"0.71","0.535",0
"0.715","0.535",0
"0.725","0.535",0
"0.285","0.54",0
"0.315","0.54",0
"0.32","0.54",0
"0.325","0.54",0
"0.33","0.54",0
"0.335","0.54",0
"0.34","0.54",0
"0.345","0.54",0
"0.35","0.54",0
"0.355","0.54",0
"0.36","0.54",0
"0.365","0.54",0
"0.37","0.54",0
"0.375","0.54",0
"0.38","0.54",0
"0.385","0.54",0
"0.39","0.54",0
"0.395","0.54",0
"0.4","0.54",0
"0.405","0.54",0
"0.41","0.54",0
"0.415","0.54",0
"0.42","0.54",0
"0.425","0.54",0
"0.43","0.54",0
"0.435","0.54",0
"0.44","0.54",0
"0.445","0.54",0
"0.45","0.54",0
"0.455","0.54",0
"0.46","0.54",0
"0.465","0.54",0
"0.47","0.54",0
"0.475","0.54",4
"0.48","0.54",6
"0.485","0.54",15
"0.49","0.54",23
"0.495","0.54",26
"0.5","0.54",28
"0.505","0.54",42
"0.51","0.54",34
"0.515","0.54",36
"0.52","0.54",56
"0.525","0.54",31
"0.53","0.54",35
"0.535","0.54",54
"0.54","0.54",24
"0.545","0.54",14
"0.55","0.54",12
"0.555","0.54",2
"0.56","0.54",2
"0.565","0.54",2
"0.57","0.54",0
"0.575","0.54",0
"0.58","0.54",0
"0.585","0.54",0
"0.59","0.54",0
"0.595","0.54",0
"0.6","0.54",0
"0.605","0.54",0
"0.61","0.54",0
"0.615","0.54",0
"0.62","0.54",0
"0.625","0.54",0
"0.63","0.54",0
"0.635","0.54",0
"0.64","0.54",0
"0.645","0.54",0
"0.65","0.54",0
"0.655","0.54",0
"0.66","0.54",0
"0.665","0.54",0
"0.67","0.54",0
"0.675","0.54",0
"0.68","0.54",0
"0.685","0.54",0
"0.69","0.54",0
"0.695","0.54",0
"0.7","0.54",0
"0.705","0.54",0
"0.71","0.54",0
"0.715","0.54",0
"0.725","0.54",0
"0.285","0.545",0
"0.315","0.545",0
"0.32","0.545",0
"0.325","0.545",0
"0.33","0.545",0
"0.335","0.545",0
"0.34","0.545",0
"0.345","0.545",0
"0.35","0.545",0
"0.355","0.545",0
"0.36","0.545",0
"0.365","0.545",0
"0.37","0.545",0
"0.375","0.545",0
"0.38","0.545",0
"0.385","0.545",0
"0.39","0.545",0
"0.395","0.545",0
"0.4","0.545",0
"0.405","0.545",0
"0.41","0.545",0
"0.415","0.545",0
"0.42","0.545",0
"0.425","0.545",0
"0.43","0.545",0
"0.435","0.545",0
"0.44","0.545",0
"0.445","0.545",0
"0.45","0.545",0
"0.455","0.545",0
"0.46","0.545",0
"0.465","0.545",0
"0.47","0.545",0
"0.475","0.545",1
"0.48","0.545",4
"0.485","0.545",6
"0.49","0.545",15
"0.495","0.545",22
"0.5","0.545",26
"0.505","0.545",43
"0.51","0.545",30
"0.515","0.545",42
"0.52","0.545",33
"0.525","0.545",36
"0.53","0.545",32
"0.535","0.545",40
"0.54","0.545",27
"0.545","0.545",14
"0.55","0.545",7
"0.555","0.545",5
"0.56","0.545",0
"0.565","0.545",3
"0.57","0.545",1
"0.575","0.545",0
"0.58","0.545",0
"0.585","0.545",0
"0.59","0.545",0
"0.595","0.545",0
"0.6","0.545",0
"0.605","0.545",0
"0.61","0.545",0
"0.615","0.545",0
"0.62","0.545",0
"0.625","0.545",0
"0.63","0.545",0
"0.635","0.545",0
"0.64","0.545",0
"0.645","0.545",0
"0.65","0.545",0
"0.655","0.545",0
"0.66","0.545",0
"0.665","0.545",0
"0.67","0.545",0
"0.675","0.545",0
"0.68","0.545",0
"0.685","0.545",0
"0.69","0.545",0
"0.695","0.545",0
"0.7","0.545",0
"0.705","0.545",0
"0.71","0.545",0
"0.715","0.545",0
"0.725","0.545",0
"0.285","0.55",0
"0.315","0.55",0
"0.32","0.55",0
"0.325","0.55",0
"0.33","0.55",0
"0.335","0.55",0
"0.34","0.55",0
"0.345","0.55",0
"0.35","0.55",0
"0.355","0.55",0
"0.36","0.55",0
"0.365","0.55",0
"0.37","0.55",0
"0.375","0.55",0
"0.38","0.55",0
"0.385","0.55",0
"0.39","0.55",0
"0.395","0.55",0
"0.4","0.55",0
"0.405","0.55",0
"0.41","0.55",0
"0.415","0.55",0
"0.42","0.55",0
"0.425","0.55",0
"0.43","0.55",0
"0.435","0.55",0
"0.44","0.55",0
"0.445","0.55",0
"0.45","0.55",0
"0.455","0.55",0
"0.46","0.55",0
"0.465","0.55",0
"0.47","0.55",0
"0.475","0.55",4
"0.48","0.55",3
"0.485","0.55",5
"0.49","0.55",5
"0.495","0.55",10
"0.5","0.55",22
"0.505","0.55",15
"0.51","0.55",27
"0.515","0.55",30
"0.52","0.55",45
"0.525","0.55",25
"0.53","0.55",38
"0.535","0.55",44
"0.54","0.55",31
"0.545","0.55",12
"0.55","0.55",10
"0.555","0.55",13
"0.56","0.55",3
"0.565","0.55",1
"0.57","0.55",1
"0.575","0.55",0
"0.58","0.55",0
"0.585","0.55",0
"0.59","0.55",0
"0.595","0.55",0
"0.6","0.55",0
"0.605","0.55",0
"0.61","0.55",0
"0.615","0.55",0
"0.62","0.55",0
"0.625","0.55",0
"0.63","0.55",0
"0.635","0.55",0
"0.64","0.55",0
"0.645","0.55",0
"0.65","0.55",0
"0.655","0.55",0
"0.66","0.55",0
"0.665","0.55",0
"0.67","0.55",0
"0.675","0.55",0
"0.68","0.55",0
"0.685","0.55",0
"0.69","0.55",0
"0.695","0.55",0
"0.7","0.55",0
"0.705","0.55",0
"0.71","0.55",0
"0.715","0.55",0
"0.725","0.55",0
"0.285","0.555",0
"0.315","0.555",0
"0.32","0.555",0
"0.325","0.555",0
"0.33","0.555",0
"0.335","0.555",0
"0.34","0.555",0
"0.345","0.555",0
"0.35","0.555",0
"0.355","0.555",0
"0.36","0.555",0
"0.365","0.555",0
"0.37","0.555",0
"0.375","0.555",0
"0.38","0.555",0
"0.385","0.555",0
"0.39","0.555",0
"0.395","0.555",0
"0.4","0.555",0
"0.405","0.555",0
"0.41","0.555",0
"0.415","0.555",0
"0.42","0.555",0
"0.425","0.555",0
"0.43","0.555",0
"0.435","0.555",0
"0.44","0.555",0
"0.445","0.555",0
"0.45","0.555",0
"0.455","0.555",0
"0.46","0.555",0
"0.465","0.555",0
"0.47","0.555",0
"0.475","0.555",0
"0.48","0.555",3
"0.485","0.555",2
"0.49","0.555",4
"0.495","0.555",7
"0.5","0.555",16
"0.505","0.555",19
"0.51","0.555",21
"0.515","0.555",33
"0.52","0.555",36
"0.525","0.555",32
"0.53","0.555",40
"0.535","0.555",39
"0.54","0.555",27
"0.545","0.555",11
"0.55","0.555",13
"0.555","0.555",5
"0.56","0.555",3
"0.565","0.555",1
"0.57","0.555",2
"0.575","0.555",1
"0.58","0.555",0
"0.585","0.555",0
"0.59","0.555",0
"0.595","0.555",0
"0.6","0.555",0
"0.605","0.555",0
"0.61","0.555",0
"0.615","0.555",0
"0.62","0.555",0
"0.625","0.555",0
"0.63","0.555",0
"0.635","0.555",0
"0.64","0.555",0
"0.645","0.555",0
"0.65","0.555",0
"0.655","0.555",0
"0.66","0.555",0
"0.665","0.555",0
"0.67","0.555",0
"0.675","0.555",0
"0.68","0.555",0
"0.685","0.555",0
"0.69","0.555",0
"0.695","0.555",0
"0.7","0.555",0
"0.705","0.555",0
"0.71","0.555",0
"0.715","0.555",0
"0.725","0.555",0
"0.285","0.56",0
"0.315","0.56",0
"0.32","0.56",0
"0.325","0.56",0
"0.33","0.56",0
"0.335","0.56",0
"0.34","0.56",0
"0.345","0.56",0
"0.35","0.56",0
"0.355","0.56",0
"0.36","0.56",0
"0.365","0.56",0
"0.37","0.56",0
"0.375","0.56",0
"0.38","0.56",0
"0.385","0.56",0
"0.39","0.56",0
"0.395","0.56",0
"0.4","0.56",0
"0.405","0.56",0
"0.41","0.56",0
"0.415","0.56",0
"0.42","0.56",0
"0.425","0.56",0
"0.43","0.56",0
"0.435","0.56",0
"0.44","0.56",0
"0.445","0.56",0
"0.45","0.56",0
"0.455","0.56",0
"0.46","0.56",0
"0.465","0.56",0
"0.47","0.56",0
"0.475","0.56",0
"0.48","0.56",1
"0.485","0.56",4
"0.49","0.56",6
"0.495","0.56",6
"0.5","0.56",13
"0.505","0.56",14
"0.51","0.56",19
"0.515","0.56",25
"0.52","0.56",26
"0.525","0.56",29
"0.53","0.56",30
"0.535","0.56",29
"0.54","0.56",24
"0.545","0.56",21
"0.55","0.56",9
"0.555","0.56",7
"0.56","0.56",2
"0.565","0.56",0
"0.57","0.56",0
"0.575","0.56",0
"0.58","0.56",0
"0.585","0.56",0
"0.59","0.56",0
"0.595","0.56",0
"0.6","0.56",0
"0.605","0.56",0
"0.61","0.56",0
"0.615","0.56",0
"0.62","0.56",0
"0.625","0.56",0
"0.63","0.56",0
"0.635","0.56",0
"0.64","0.56",0
"0.645","0.56",0
"0.65","0.56",0
"0.655","0.56",0
"0.66","0.56",0
"0.665","0.56",0
"0.67","0.56",0
"0.675","0.56",0
"0.68","0.56",0
"0.685","0.56",0
"0.69","0.56",0
"0.695","0.56",0
"0.7","0.56",0
"0.705","0.56",0
"0.71","0.56",0
"0.715","0.56",0
"0.725","0.56",0
"0.285","0.565",0
"0.315","0.565",0
"0.32","0.565",0
"0.325","0.565",0
"0.33","0.565",0
"0.335","0.565",0
"0.34","0.565",0
"0.345","0.565",0
"0.35","0.565",0
"0.355","0.565",0
"0.36","0.565",0
"0.365","0.565",0
"0.37","0.565",0
"0.375","0.565",0
"0.38","0.565",0
"0.385","0.565",0
"0.39","0.565",0
"0.395","0.565",0
"0.4","0.565",0
"0.405","0.565",0
"0.41","0.565",0
"0.415","0.565",0
"0.42","0.565",0
"0.425","0.565",0
"0.43","0.565",0
"0.435","0.565",0
"0.44","0.565",0
"0.445","0.565",0
"0.45","0.565",0
"0.455","0.565",0
"0.46","0.565",0
"0.465","0.565",0
"0.47","0.565",0
"0.475","0.565",0
"0.48","0.565",0
"0.485","0.565",1
"0.49","0.565",3
"0.495","0.565",2
"0.5","0.565",10
"0.505","0.565",11
"0.51","0.565",11
"0.515","0.565",27
"0.52","0.565",28
"0.525","0.565",21
"0.53","0.565",28
"0.535","0.565",31
"0.54","0.565",26
"0.545","0.565",12
"0.55","0.565",18
"0.555","0.565",6
"0.56","0.565",3
"0.565","0.565",1
"0.57","0.565",3
"0.575","0.565",3
"0.58","0.565",0
"0.585","0.565",0
"0.59","0.565",0
"0.595","0.565",0
"0.6","0.565",0
"0.605","0.565",0
"0.61","0.565",0
"0.615","0.565",0
"0.62","0.565",0
"0.625","0.565",0
"0.63","0.565",0
"0.635","0.565",0
"0.64","0.565",0
"0.645","0.565",0
"0.65","0.565",0
"0.655","0.565",0
"0.66","0.565",0
"0.665","0.565",0
"0.67","0.565",0
"0.675","0.565",0
"0.68","0.565",0
"0.685","0.565",0
"0.69","0.565",0
"0.695","0.565",0
"0.7","0.565",0
"0.705","0.565",0
"0.71","0.565",0
"0.715","0.565",0
"0.725","0.565",0
"0.285","0.57",0
"0.315","0.57",0
"0.32","0.57",0
"0.325","0.57",0
"0.33","0.57",0
"0.335","0.57",0
"0.34","0.57",0
"0.345","0.57",0
"0.35","0.57",0
"0.355","0.57",0
"0.36","0.57",0
"0.365","0.57",0
"0.37","0.57",0
"0.375","0.57",0
"0.38","0.57",0
"0.385","0.57",0
"0.39","0.57",0
"0.395","0.57",0
"0.4","0.57",0
"0.405","0.57",0
"0.41","0.57",0
"0.415","0.57",0
"0.42","0.57",0
"0.425","0.57",0
"0.43","0.57",0
"0.435","0.57",0
"0.44","0.57",0
"0.445","0.57",0
"0.45","0.57",0
"0.455","0.57",0
"0.46","0.57",0
"0.465","0.57",0
"0.47","0.57",0
"0.475","0.57",0
"0.48","0.57",1
"0.485","0.57",1
"0.49","0.57",2
"0.495","0.57",4
"0.5","0.57",5
"0.505","0.57",9
"0.51","0.57",16
"0.515","0.57",18
"0.52","0.57",26
"0.525","0.57",21
"0.53","0.57",19
"0.535","0.57",28
"0.54","0.57",19
"0.545","0.57",14
"0.55","0.57",13
"0.555","0.57",9
"0.56","0.57",5
"0.565","0.57",1
"0.57","0.57",0
"0.575","0.57",2
"0.58","0.57",3
"0.585","0.57",1
"0.59","0.57",0
"0.595","0.57",0
"0.6","0.57",0
"0.605","0.57",0
"0.61","0.57",0
"0.615","0.57",0
"0.62","0.57",0
"0.625","0.57",0
"0.63","0.57",0
"0.635","0.57",0
"0.64","0.57",0
"0.645","0.57",0
"0.65","0.57",0
"0.655","0.57",0
"0.66","0.57",0
"0.665","0.57",0
"0.67","0.57",0
"0.675","0.57",0
"0.68","0.57",0
"0.685","0.57",0
"0.69","0.57",0
"0.695","0.57",0
"0.7","0.57",0
"0.705","0.57",0
"0.71","0.57",0
"0.715","0.57",0
"0.725","0.57",0
"0.285","0.575",0
"0.315","0.575",0
"0.32","0.575",0
"0.325","0.575",0
"0.33","0.575",0
"0.335","0.575",0
"0.34","0.575",0
"0.345","0.575",0
"0.35","0.575",0
"0.355","0.575",0
"0.36","0.575",0
"0.365","0.575",0
"0.37","0.575",0
"0.375","0.575",0
"0.38","0.575",0
"0.385","0.575",0
"0.39","0.575",0
"0.395","0.575",0
"0.4","0.575",0
"0.405","0.575",0
"0.41","0.575",0
"0.415","0.575",0
"0.42","0.575",0
"0.425","0.575",0
"0.43","0.575",0
"0.435","0.575",0
"0.44","0.575",0
"0.445","0.575",0
"0.45","0.575",0
"0.455","0.575",0
"0.46","0.575",0
"0.465","0.575",0
"0.47","0.575",0
"0.475","0.575",0
"0.48","0.575",0
"0.485","0.575",1
"0.49","0.575",0
"0.495","0.575",4
"0.5","0.575",2
"0.505","0.575",4
"0.51","0.575",9
"0.515","0.575",14
"0.52","0.575",26
"0.525","0.575",11
"0.53","0.575",25
"0.535","0.575",31
"0.54","0.575",25
"0.545","0.575",9
"0.55","0.575",4
"0.555","0.575",9
"0.56","0.575",2
"0.565","0.575",2
"0.57","0.575",4
"0.575","0.575",1
"0.58","0.575",0
"0.585","0.575",0
"0.59","0.575",0
"0.595","0.575",0
"0.6","0.575",1
"0.605","0.575",0
"0.61","0.575",0
"0.615","0.575",0
"0.62","0.575",0
"0.625","0.575",0
"0.63","0.575",0
"0.635","0.575",0
"0.64","0.575",0
"0.645","0.575",0
"0.65","0.575",0
"0.655","0.575",0
"0.66","0.575",0
"0.665","0.575",0
"0.67","0.575",0
"0.675","0.575",0
"0.68","0.575",0
"0.685","0.575",0
"0.69","0.575",0
"0.695","0.575",0
"0.7","0.575",0
"0.705","0.575",0
"0.71","0.575",0
"0.715","0.575",0
"0.725","0.575",0
"0.285","0.58",0
"0.315","0.58",0
"0.32","0.58",0
"0.325","0.58",0
"0.33","0.58",0
"0.335","0.58",0
"0.34","0.58",0
"0.345","0.58",0
"0.35","0.58",0
"0.355","0.58",0
"0.36","0.58",0
"0.365","0.58",0
"0.37","0.58",0
"0.375","0.58",0
"0.38","0.58",0
"0.385","0.58",0
"0.39","0.58",0
"0.395","0.58",0
"0.4","0.58",0
"0.405","0.58",0
"0.41","0.58",0
"0.415","0.58",0
"0.42","0.58",0
"0.425","0.58",0
"0.43","0.58",0
"0.435","0.58",0
"0.44","0.58",0
"0.445","0.58",0
"0.45","0.58",0
"0.455","0.58",0
"0.46","0.58",0
"0.465","0.58",0
"0.47","0.58",0
"0.475","0.58",0
"0.48","0.58",0
"0.485","0.58",1
"0.49","0.58",1
"0.495","0.58",2
"0.5","0.58",2
"0.505","0.58",3
"0.51","0.58",7
"0.515","0.58",7
"0.52","0.58",18
"0.525","0.58",9
"0.53","0.58",24
"0.535","0.58",14
"0.54","0.58",29
"0.545","0.58",19
"0.55","0.58",8
"0.555","0.58",10
"0.56","0.58",2
"0.565","0.58",3
"0.57","0.58",1
"0.575","0.58",1
"0.58","0.58",1
"0.585","0.58",0
"0.59","0.58",0
"0.595","0.58",0
"0.6","0.58",0
"0.605","0.58",0
"0.61","0.58",0
"0.615","0.58",0
"0.62","0.58",0
"0.625","0.58",0
"0.63","0.58",0
"0.635","0.58",0
"0.64","0.58",0
"0.645","0.58",0
"0.65","0.58",0
"0.655","0.58",0
"0.66","0.58",0
"0.665","0.58",0
"0.67","0.58",0
"0.675","0.58",0
"0.68","0.58",0
"0.685","0.58",0
"0.69","0.58",0
"0.695","0.58",0
"0.7","0.58",0
"0.705","0.58",0
"0.71","0.58",0
"0.715","0.58",0
"0.725","0.58",0
"0.285","0.585",0
"0.315","0.585",0
"0.32","0.585",0
"0.325","0.585",0
"0.33","0.585",0
"0.335","0.585",0
"0.34","0.585",0
"0.345","0.585",0
"0.35","0.585",0
"0.355","0.585",0
"0.36","0.585",0
"0.365","0.585",0
"0.37","0.585",0
"0.375","0.585",0
"0.38","0.585",0
"0.385","0.585",0
"0.39","0.585",0
"0.395","0.585",0
"0.4","0.585",0
"0.405","0.585",0
"0.41","0.585",0
"0.415","0.585",0
"0.42","0.585",0
"0.425","0.585",0
"0.43","0.585",0
"0.435","0.585",0
"0.44","0.585",0
"0.445","0.585",0
"0.45","0.585",0
"0.455","0.585",0
"0.46","0.585",0
"0.465","0.585",0
"0.47","0.585",0
"0.475","0.585",0
"0.48","0.585",0
"0.485","0.585",0
"0.49","0.585",0
"0.495","0.585",1
"0.5","0.585",1
"0.505","0.585",2
"0.51","0.585",3
"0.515","0.585",13
"0.52","0.585",9
"0.525","0.585",15
"0.53","0.585",20
"0.535","0.585",21
"0.54","0.585",12
"0.545","0.585",13
"0.55","0.585",9
"0.555","0.585",6
"0.56","0.585",3
"0.565","0.585",2
"0.57","0.585",3
"0.575","0.585",1
"0.58","0.585",1
"0.585","0.585",0
"0.59","0.585",0
"0.595","0.585",0
"0.6","0.585",0
"0.605","0.585",0
"0.61","0.585",0
"0.615","0.585",0
"0.62","0.585",0
"0.625","0.585",0
"0.63","0.585",0
"0.635","0.585",0
"0.64","0.585",0
"0.645","0.585",0
"0.65","0.585",0
"0.655","0.585",0
"0.66","0.585",0
"0.665","0.585",0
"0.67","0.585",0
"0.675","0.585",0
"0.68","0.585",0
"0.685","0.585",0
"0.69","0.585",0
"0.695","0.585",0
"0.7","0.585",0
"0.705","0.585",0
"0.71","0.585",0
"0.715","0.585",0
"0.725","0.585",0
"0.285","0.59",0
"0.315","0.59",0
"0.32","0.59",0
"0.325","0.59",0
"0.33","0.59",0
"0.335","0.59",0
"0.34","0.59",0
"0.345","0.59",0
"0.35","0.59",0
"0.355","0.59",0
"0.36","0.59",0
"0.365","0.59",0
"0.37","0.59",0
"0.375","0.59",0
"0.38","0.59",0
"0.385","0.59",0
"0.39","0.59",0
"0.395","0.59",0
"0.4","0.59",0
"0.405","0.59",0
"0.41","0.59",0
"0.415","0.59",0
"0.42","0.59",0
"0.425","0.59",0
"0.43","0.59",0
"0.435","0.59",0
"0.44","0.59",0
"0.445","0.59",0
"0.45","0.59",0
"0.455","0.59",0
"0.46","0.59",0
"0.465","0.59",0
"0.47","0.59",0
"0.475","0.59",0
"0.48","0.59",0
"0.485","0.59",0
"0.49","0.59",0
"0.495","0.59",0
"0.5","0.59",1
"0.505","0.59",2
"0.51","0.59",1
"0.515","0.59",6
"0.52","0.59",8
"0.525","0.59",8
"0.53","0.59",12
"0.535","0.59",15
"0.54","0.59",22
"0.545","0.59",11
"0.55","0.59",13
"0.555","0.59",3
"0.56","0.59",4
"0.565","0.59",2
"0.57","0.59",4
"0.575","0.59",1
"0.58","0.59",1
"0.585","0.59",0
"0.59","0.59",0
"0.595","0.59",0
"0.6","0.59",0
"0.605","0.59",0
"0.61","0.59",0
"0.615","0.59",0
"0.62","0.59",0
"0.625","0.59",0
"0.63","0.59",0
"0.635","0.59",0
"0.64","0.59",0
"0.645","0.59",0
"0.65","0.59",0
"0.655","0.59",0
"0.66","0.59",0
"0.665","0.59",0
"0.67","0.59",0
"0.675","0.59",0
"0.68","0.59",0
"0.685","0.59",0
"0.69","0.59",0
"0.695","0.59",0
"0.7","0.59",0
"0.705","0.59",0
"0.71","0.59",0
"0.715","0.59",0
"0.725","0.59",0
"0.285","0.595",0
"0.315","0.595",0
"0.32","0.595",0
"0.325","0.595",0
"0.33","0.595",0
"0.335","0.595",0
"0.34","0.595",0
"0.345","0.595",0
"0.35","0.595",0
"0.355","0.595",0
"0.36","0.595",0
"0.365","0.595",0
"0.37","0.595",0
"0.375","0.595",0
"0.38","0.595",0
"0.385","0.595",0
"0.39","0.595",0
"0.395","0.595",0
"0.4","0.595",0
"0.405","0.595",0
"0.41","0.595",0
"0.415","0.595",0
"0.42","0.595",0
"0.425","0.595",0
"0.43","0.595",0
"0.435","0.595",0
"0.44","0.595",0
"0.445","0.595",0
"0.45","0.595",0
"0.455","0.595",0
"0.46","0.595",0
"0.465","0.595",0
"0.47","0.595",0
"0.475","0.595",0
"0.48","0.595",0
"0.485","0.595",0
"0.49","0.595",0
"0.495","0.595",0
"0.5","0.595",1
"0.505","0.595",0
"0.51","0.595",2
"0.515","0.595",5
"0.52","0.595",11
"0.525","0.595",7
"0.53","0.595",6
"0.535","0.595",16
"0.54","0.595",16
"0.545","0.595",11
"0.55","0.595",11
"0.555","0.595",6
"0.56","0.595",5
"0.565","0.595",8
"0.57","0.595",0
"0.575","0.595",0
"0.58","0.595",1
"0.585","0.595",0
"0.59","0.595",0
"0.595","0.595",1
"0.6","0.595",0
"0.605","0.595",0
"0.61","0.595",0
"0.615","0.595",0
"0.62","0.595",0
"0.625","0.595",0
"0.63","0.595",0
"0.635","0.595",0
"0.64","0.595",0
"0.645","0.595",0
"0.65","0.595",0
"0.655","0.595",0
"0.66","0.595",0
"0.665","0.595",0
"0.67","0.595",0
"0.675","0.595",0
"0.68","0.595",0
"0.685","0.595",0
"0.69","0.595",0
"0.695","0.595",0
"0.7","0.595",0
"0.705","0.595",0
"0.71","0.595",0
"0.715","0.595",0
"0.725","0.595",0
"0.285","0.6",0
"0.315","0.6",0
"0.32","0.6",0
"0.325","0.6",0
"0.33","0.6",0
"0.335","0.6",0
"0.34","0.6",0
"0.345","0.6",0
"0.35","0.6",0
"0.355","0.6",0
"0.36","0.6",0
"0.365","0.6",0
"0.37","0.6",0
"0.375","0.6",0
"0.38","0.6",0
"0.385","0.6",0
"0.39","0.6",0
"0.395","0.6",0
"0.4","0.6",0
"0.405","0.6",0
"0.41","0.6",0
"0.415","0.6",0
"0.42","0.6",0
"0.425","0.6",0
"0.43","0.6",0
"0.435","0.6",0
"0.44","0.6",0
"0.445","0.6",0
"0.45","0.6",0
"0.455","0.6",0
"0.46","0.6",0
"0.465","0.6",0
"0.47","0.6",0
"0.475","0.6",0
"0.48","0.6",0
"0.485","0.6",0
"0.49","0.6",0
"0.495","0.6",0
"0.5","0.6",0
"0.505","0.6",0
"0.51","0.6",1
"0.515","0.6",4
"0.52","0.6",5
"0.525","0.6",1
"0.53","0.6",2
"0.535","0.6",8
"0.54","0.6",13
"0.545","0.6",6
"0.55","0.6",8
"0.555","0.6",9
"0.56","0.6",6
"0.565","0.6",5
"0.57","0.6",6
"0.575","0.6",1
"0.58","0.6",1
"0.585","0.6",1
"0.59","0.6",0
"0.595","0.6",0
"0.6","0.6",0
"0.605","0.6",0
"0.61","0.6",0
"0.615","0.6",0
"0.62","0.6",0
"0.625","0.6",0
"0.63","0.6",0
"0.635","0.6",0
"0.64","0.6",0
"0.645","0.6",0
"0.65","0.6",0
"0.655","0.6",0
"0.66","0.6",0
"0.665","0.6",0
"0.67","0.6",0
"0.675","0.6",0
"0.68","0.6",0
"0.685","0.6",0
"0.69","0.6",0
"0.695","0.6",0
"0.7","0.6",0
"0.705","0.6",0
"0.71","0.6",0
"0.715","0.6",0
"0.725","0.6",0
"0.285","0.605",0
"0.315","0.605",0
"0.32","0.605",0
"0.325","0.605",0
"0.33","0.605",0
"0.335","0.605",0
"0.34","0.605",0
"0.345","0.605",0
"0.35","0.605",0
"0.355","0.605",0
"0.36","0.605",0
"0.365","0.605",0
"0.37","0.605",0
"0.375","0.605",0
"0.38","0.605",0
"0.385","0.605",0
"0.39","0.605",0
"0.395","0.605",0
"0.4","0.605",0
"0.405","0.605",0
"0.41","0.605",0
"0.415","0.605",0
"0.42","0.605",0
"0.425","0.605",0
"0.43","0.605",0
"0.435","0.605",0
"0.44","0.605",0
"0.445","0.605",0
"0.45","0.605",0
"0.455","0.605",0
"0.46","0.605",0
"0.465","0.605",0
"0.47","0.605",0
"0.475","0.605",0
"0.48","0.605",0
"0.485","0.605",0
"0.49","0.605",0
"0.495","0.605",0
"0.5","0.605",1
"0.505","0.605",1
"0.51","0.605",2
"0.515","0.605",3
"0.52","0.605",2
"0.525","0.605",3
"0.53","0.605",7
"0.535","0.605",9
"0.54","0.605",12
"0.545","0.605",3
"0.55","0.605",10
"0.555","0.605",8
"0.56","0.605",3
"0.565","0.605",3
"0.57","0.605",1
"0.575","0.605",1
"0.58","0.605",3
"0.585","0.605",0
"0.59","0.605",0
"0.595","0.605",1
"0.6","0.605",0
"0.605","0.605",0
"0.61","0.605",0
"0.615","0.605",0
"0.62","0.605",0
"0.625","0.605",0
"0.63","0.605",0
"0.635","0.605",0
"0.64","0.605",0
"0.645","0.605",0
"0.65","0.605",0
"0.655","0.605",0
"0.66","0.605",0
"0.665","0.605",0
"0.67","0.605",0
"0.675","0.605",0
"0.68","0.605",0
"0.685","0.605",0
"0.69","0.605",0
"0.695","0.605",0
"0.7","0.605",0
"0.705","0.605",0
"0.71","0.605",0
"0.715","0.605",0
"0.725","0.605",0
"0.285","0.61",0
"0.315","0.61",0
"0.32","0.61",0
"0.325","0.61",0
"0.33","0.61",0
"0.335","0.61",0
"0.34","0.61",0
"0.345","0.61",0
"0.35","0.61",0
"0.355","0.61",0
"0.36","0.61",0
"0.365","0.61",0
"0.37","0.61",0
"0.375","0.61",0
"0.38","0.61",0
"0.385","0.61",0
"0.39","0.61",0
"0.395","0.61",0
"0.4","0.61",0
"0.405","0.61",0
"0.41","0.61",0
"0.415","0.61",0
"0.42","0.61",0
"0.425","0.61",0
"0.43","0.61",0
"0.435","0.61",0
"0.44","0.61",0
"0.445","0.61",0
"0.45","0.61",0
"0.455","0.61",0
"0.46","0.61",0
"0.465","0.61",0
"0.47","0.61",0
"0.475","0.61",0
"0.48","0.61",0
"0.485","0.61",1
"0.49","0.61",0
"0.495","0.61",0
"0.5","0.61",1
"0.505","0.61",0
"0.51","0.61",2
"0.515","0.61",2
"0.52","0.61",3
"0.525","0.61",2
"0.53","0.61",0
"0.535","0.61",7
"0.54","0.61",6
"0.545","0.61",6
"0.55","0.61",10
"0.555","0.61",6
"0.56","0.61",1
"0.565","0.61",3
"0.57","0.61",1
"0.575","0.61",2
"0.58","0.61",2
"0.585","0.61",1
"0.59","0.61",0
"0.595","0.61",1
"0.6","0.61",0
"0.605","0.61",0
"0.61","0.61",0
"0.615","0.61",0
"0.62","0.61",0
"0.625","0.61",0
"0.63","0.61",0
"0.635","0.61",0
"0.64","0.61",0
"0.645","0.61",0
"0.65","0.61",0
"0.655","0.61",0
"0.66","0.61",0
"0.665","0.61",0
"0.67","0.61",0
"0.675","0.61",0
"0.68","0.61",0
"0.685","0.61",0
"0.69","0.61",0
"0.695","0.61",0
"0.7","0.61",0
"0.705","0.61",0
"0.71","0.61",0
"0.715","0.61",0
"0.725","0.61",0
"0.285","0.615",0
"0.315","0.615",0
"0.32","0.615",0
"0.325","0.615",0
"0.33","0.615",0
"0.335","0.615",0
"0.34","0.615",0
"0.345","0.615",0
"0.35","0.615",0
"0.355","0.615",0
"0.36","0.615",0
"0.365","0.615",0
"0.37","0.615",0
"0.375","0.615",0
"0.38","0.615",0
"0.385","0.615",0
"0.39","0.615",0
"0.395","0.615",0
"0.4","0.615",0
"0.405","0.615",0
